% Model,main_refined.mph
% Version,COMSOL 5.3.1.275
% Date,"Oct 10 2018, 14:52"
% Table,Accumulated Probe Table 2 - 
% period,Time,"Attenuation factor, Attenuation factor",Relative air entry rate,"Average crack Peclet number, Crack Peclet number","TCE in indoor air, TCE in indoor air",TCE emission rate
43200,4175.156186674806,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,4723.1904575940725,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,5271.224728513339,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,5819.258999432605,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,6915.327541271137,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,8011.396083109669,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,9107.464624948201,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,10203.533166786734,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,11299.601708625267,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,12395.6702504638,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,13491.738792302333,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,14587.807334140865,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,15683.875875979398,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,16779.94441781793,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,18972.081501494995,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,19803.685427194738,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,20635.28935289448,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,20648.05781860432,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,20659.474377589406,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,20669.749280675984,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,20690.29908684914,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,20731.39869919545,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,20813.597923888075,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,20895.7971485807,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,20977.996373273323,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21060.195597965947,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21142.39482265857,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21224.594047351195,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21306.79327204382,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21380.77257426718,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21454.75187649054,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21528.7311787139,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21595.312550714927,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21661.893922715954,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21728.47529471698,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
