% Model,main_refined.mph
% Version,COMSOL 5.3.1.275
% Date,"Oct 6 2018, 21:48"
% Table,Accumulated Probe Table 2 -
period,Time,"Attenuation factor, Attenuation factor",Relative air entry rate,"Average crack Peclet number, Crack Peclet number","TCE in indoor air, TCE in indoor air",TCE emission rate
43200,23307.544479718257,2.4930753900008105E-4,0.003229662398958506,1.2270604608753328,1.0047093821703266E-4,4.186289149361118E-6
43200,23517.084587672845,2.832618878526474E-4,0.0035509023710578367,1.3491106381145652,1.1415454080461691E-4,4.759886948044333E-6
43200,23936.16480358202,3.528805240462315E-4,0.004184714003917193,1.5899176012743668,1.422108511906313E-4,5.92545980319262E-6
43200,24355.245019491198,4.2452327606051706E-4,0.004805010789439463,1.825589806445985,1.710828802523884E-4,7.119450416170478E-6
43200,24774.325235400374,4.969589998553078E-4,0.005409488891262443,2.0552519465046943,2.002744769416891E-4,8.330984999235674E-6
43200,25193.40545130955,5.68944682928785E-4,0.005995903224994649,2.2780510362316555,2.2928470722030037E-4,9.531657416133917E-6
43200,25612.485667218727,6.402520259791377E-4,0.006562075796656571,2.4931595803762234,2.580215664695925E-4,1.0735642827828026E-5
43200,26031.565883127903,7.094834780071865E-4,0.007105903791936098,2.699778647043945,2.8592184163689615E-4,1.1870531601797111E-5
43200,26450.64609903708,7.774002526498803E-4,0.0076253673862268345,2.897140835000169,3.132923018179018E-4,1.3078870545095035E-5
43200,26781.08119885509,8.284882103142096E-4,0.00801650570128275,3.045747810544493,3.3388074875662647E-4,1.3911670659841294E-5
43200,27078.472788691295,8.736328253396262E-4,0.008353845547400566,3.17391488682541,3.520740286118694E-4,1.4669921405097143E-5
43200,27375.8643785275,9.173924322974317E-4,0.008677271329311054,3.296795528820075,3.69709150215865E-4,1.540383616873067E-5
43200,27970.64755819992,9.99138227526552E-4,0.009275682926885341,3.5241527940715476,4.0265270569320047E-4,1.6777195136230873E-5
43200,28565.430737872335,0.0010738181679401959,0.009809578252504707,3.7269980959597118,4.32748721679899E-4,1.802677777109526E-5
43200,29160.213917544752,0.0011405113461282184,0.010274191343505509,3.9035206804119196,4.5962607248967207E-4,1.914365480494418E-5
43200,30349.78027688958,0.0012477337124271522,0.0109824883060253,4.172627196791571,5.028366861081424E-4,2.095083213256436E-5
43200,31539.34663623441,0.0013155820370139,0.01137610070102053,4.322174160884436,5.301795609166018E-4,2.2090265931398766E-5
43200,32728.91299557924,0.0013422428250240218,0.011451055261564029,4.350651991147667,5.409238584846808E-4,2.2553548256014375E-5
43200,33918.47935492407,0.0013273381725924269,0.011198852963458688,4.254831614303735,5.34917283554748E-4,2.228699762024854E-5
43200,35108.045714268905,0.0012707753648634862,0.0106278781972083,4.037898550324914,5.12122472039985E-4,2.133562422785039E-5
43200,36297.61207361374,0.0011743415805487271,0.009755837223134025,3.706580019974826,4.732596569611371E-4,1.971886402686903E-5
43200,37487.17843295857,0.0010416021595613739,0.008613143972410843,3.2724313277388433,4.1976567030323366E-4,1.749538211780562E-5
43200,38676.744792303405,8.774344367465783E-4,0.007224836001142043,2.74496510724121,3.536060780088711E-4,1.4733730633079338E-5
43200,39866.31115164824,6.867575913059917E-4,0.005633838497749804,2.1404901223655415,2.7676330929631465E-4,1.1529530593147697E-5
43200,41055.87751099307,4.768302034104833E-4,0.003903759207252299,1.483173155665451,1.9216257197442478E-4,8.036901662477889E-6
43200,42245.443870337906,2.5632749932041107E-4,0.0020600363056429726,0.7826790501190908,1.0329998222612567E-4,4.373844393766944E-6
43200,43200,8.164073813922747E-5,5.48047355708197E-4,0.2082221476441837,3.2901217470108675E-5,1.5372184887706996E-6
86400,0,7.917261393336247E-5,5.459067958168124E-4,0.20740887489849405,3.190656341514508E-5,1.3294401422977014E-6
86400,35.05839737039375,7.665669696246848E-5,5.180708353499593E-4,0.19683303065843347,3.08926488758748E-5,1.2872592613501862E-6
86400,59.87270583291904,7.492697035806868E-5,4.983686583515348E-4,0.18934749210934881,3.019556905430168E-5,1.258193095578881E-6
86400,109.50132275796963,7.141465365725607E-5,4.589648256864967E-4,0.17437661308316774,2.87801054238742E-5,1.1988894223684204E-6
86400,208.75855660807082,6.41855841092636E-5,3.801611129270385E-4,0.14443635674910335,2.5866790396033233E-5,1.0777829377490767E-6
86400,407.2730243082732,5.0516310756781265E-5,2.225836680512222E-4,0.08456723476433033,2.035807323498285E-5,8.482530687677686E-7
86400,804.3019597086779,3.1935800181912774E-5,-9.233624885848706E-5,-0.035081734894746835,1.2870127473310848E-5,5.362547362484666E-7
86400,1148.2208286141076,2.6750271952689704E-5,-3.6470913855485813E-4,-0.13856561719419414,1.0780359596933951E-5,4.491818064052709E-7
86400,1432.7062965575024,2.4495923776504654E-5,-5.895933993169129E-4,-0.22400692670793163,9.871857281931376E-6,4.1158587087880086E-7
86400,1649.4255729760373,2.3278297214605042E-5,-7.605849988007501E-4,-0.2889725500300824,9.381153777485832E-6,3.909136674644163E-7
86400,1866.1448493945722,2.2288174795209188E-5,-9.312490919040747E-4,-0.3538137423496776,8.982134442469303E-6,3.7426374426024504E-7
86400,2082.8641258131074,2.145900057982058E-5,-0.0011015483744336516,-0.4185163305133408,8.647977233667694E-6,3.6033239241786893E-7
86400,2299.583402231642,2.074947311843631E-5,-0.0012714393305545844,-0.48306378135016104,8.362037666729833E-6,3.4835890613286567E-7
86400,2516.302678650177,2.01268613075605E-5,-0.001440878892453161,-0.5474397319079765,8.111125106946882E-6,3.378677012353604E-7
86400,2733.0219550687116,1.956453459379506E-5,-0.0016098266579866304,-0.6116288320152206,7.88450744129941E-6,3.285131087036672E-7
86400,2949.7412314872463,1.9063964396395225E-5,-0.0017782450165451382,-0.6756167921002489,7.682777651747276E-6,3.2008730317749667E-7
86400,3383.179784324316,1.818433335773119E-5,-0.002113283387584604,-0.8029094583898281,7.32828634316567E-6,3.053452636034698E-7
86400,3816.618337161386,1.743136279145057E-5,-0.002445689356214158,-0.9292019839478647,7.02483920495458E-6,2.9271002405970154E-7
86400,4250.0568899984555,1.677104492300307E-5,-0.002775123286999173,-1.054365329524592,6.758731103970238E-6,2.816300263606118E-7
86400,4683.495442835525,1.618257485803802E-5,-0.003101257899766218,-1.178275150061374,6.521577667789324E-6,2.717489120306683E-7
86400,5116.933995672594,1.565100775767148E-5,-0.0034237691920888666,-1.3008083458289963,6.307356126341606E-6,2.6282467833023956E-7
86400,5550.372548509664,1.5166604143175992E-5,-0.003742336761173245,-1.4218431847231974,6.112141469699925E-6,2.546854881319869E-7
86400,5983.811101346733,1.4720480322792555E-5,-0.004056644122164578,-1.5412594232002965,5.9323535700854E-6,2.472034929612339E-7
86400,6239.620839097519,1.4474775071046788E-5,-0.004240021689356827,-1.6109309040912119,5.833334353631856E-6,2.4305541281023687E-7
86400,6495.430576848305,1.4238440511132842E-5,-0.004421738696448328,-1.6799714807602986,5.738091525986536E-6,2.390855329578387E-7
86400,6715.093263614237,1.4043191282988571E-5,-0.004576409858481634,-1.7387364053635452,5.659406087044395E-6,2.3580876876394544E-7
86400,7154.418637146102,1.3672962633633307E-5,-0.004881788806008011,-1.854760430727352,5.510203941354223E-6,2.2959183481130993E-7
86400,7593.744010677967,1.3326732872101761E-5,-0.0051816306113905905,-1.9686807042584444,5.37067334745701E-6,2.237699448462222E-7
86400,8472.394757741698,1.269519464464E-5,-0.00576347708967593,-2.1897443076969263,5.11616344178992E-6,2.1317352425040345E-7
86400,9351.045504805428,1.2137575824244837E-5,-0.006319571980849291,-2.401023992432291,4.89144305717067E-6,2.0376842242229293E-7
86400,10229.696251869158,1.1640606170759252E-5,-0.0068476455979978425,-2.6016574258968395,4.6911642868159785E-6,1.9538859687696118E-7
86400,11986.99774599662,1.0789947600577554E-5,-0.007811404330794487,-2.9678227053450628,4.348348883032755E-6,1.8115015223408184E-7
86400,13744.29924012408,1.0108084373793356E-5,-0.008636594690424881,-3.2813410666835323,4.073558002638723E-6,1.6978676461857082E-7
86400,15501.600734251542,9.56703479548395E-6,-0.009314984408337933,-3.5390847863317343,3.855515022580032E-6,1.6071804726555228E-7
86400,17258.902228379004,9.153151485317282E-6,-0.009832668825110517,-3.7357710032062488,3.6887200485828644E-6,1.5369666338766922E-7
86400,18840.473573093717,8.868348074055288E-6,-0.010153141609162432,-3.8575296991688535,3.573944273844281E-6,1.4891362883887012E-7
86400,20422.04491780843,8.663293197815635E-6,-0.010332385034439295,-3.9256304765442347,3.4913071587197013E-6,1.4546684065466318E-7
86400,22003.616262523145,8.532461925929474E-6,-0.010367677515630986,-3.9390393109321367,3.438582156149578E-6,1.432691761467134E-7
86400,25166.758951952575,8.484951184275862E-6,-0.010007002860425353,-3.8020065335169853,3.4194353272631725E-6,1.4247647220847765E-7
86400,28329.901641382006,8.724255861690259E-6,-0.00909054164110799,-3.4538112154823457,3.5158751122611746E-6,1.4648881124690265E-7
86400,34656.18702024087,1.0205725228820279E-5,-0.00580967017278639,-2.207294657810634,4.112907267214572E-6,1.713696136227266E-7
86400,38043.84515483776,1.1763926637817365E-5,-0.0034527626790260123,-1.3118239744144922,4.740862435040398E-6,1.97534055914299E-7
86400,39739.5730065547,1.28723488010758E-5,-0.002172727607978164,-0.8254943739203152,5.187556566833548E-6,2.1614775436050042E-7
86400,41435.30085827164,1.4357749903460116E-5,-8.514025318555358E-4,-0.3234772722579216,5.786173211094427E-6,2.413560308186849E-7
86400,41458.97078553483,1.4406273115344894E-5,-8.327613496335404E-4,-0.3163948423247035,5.805728065483993E-6,2.4190533649953836E-7
86400,41476.263402583376,1.4427635832226162E-5,-8.191400140291026E-4,-0.3112196257602998,5.814337240387144E-6,2.422640516779811E-7
86400,41491.22992576846,1.4445441163656941E-5,-8.073492002273913E-4,-0.30673988774734695,5.8215127889537475E-6,2.425630285201355E-7
