Time,Specie,IndoorConcentration,SubslabConcentration,AttenuationSubslab,logIndoorConcentration,logAttenuationSubslab,IndoorOutdoorPressure,Season
2011-12-12 17:55:56,Trichloroethene,0.72,6.1,0.1180327868852459,-0.14266750356873156,-0.9279973385794986,-1.23,Winter
2011-12-12 19:35:23,Trichloroethene,0.58,6.2,0.09354838709677418,-0.23657200643706278,-1.0289636959353166,-0.65,Winter
2011-12-12 19:35:23,Tetrachloroethene,1.4,127.0,0.011023622047244094,0.146128035678238,-1.9576756852777188,-0.65,Winter
2011-12-12 19:35:23,Chloroform,0.9,121.0,0.00743801652892562,-0.045757490560675115,-2.128542860877125,-0.65,Winter
2011-12-12 21:14:51,Trichloroethene,0.73,6.1,0.119672131147541,-0.1366771398795441,-0.9220069748903111,-0.29,Winter
2011-12-12 21:14:51,Tetrachloroethene,1.6,129.0,0.012403100775193798,0.20411998265592482,-1.9064697276433242,-0.29,Winter
2011-12-12 21:14:51,Chloroform,1.0,118.0,0.00847457627118644,0.0,-2.0718820073061255,-0.29,Winter
2011-12-12 22:54:18,Chloroform,1.1,118.0,0.009322033898305085,0.04139268515822507,-2.0304893221479,-1.05,Winter
2011-12-12 22:54:18,Tetrachloroethene,2.0,129.0,0.015503875968992248,0.3010299956639812,-1.8095597146352678,-1.05,Winter
2011-12-12 22:54:18,Trichloroethene,0.84,6.1,0.1377049180327869,-0.07572071393811836,-0.8610505489488853,-1.05,Winter
2011-12-13 00:33:46,Tetrachloroethene,2.7,129.0,0.020930232558139535,0.43136376415898736,-1.6792259461402617,-1.87,Winter
2011-12-13 00:33:46,Chloroform,1.3,117.0,0.011111111111111112,0.11394335230683678,-1.9542425094393248,-1.87,Winter
2011-12-13 00:33:46,Trichloroethene,1.06,6.2,0.17096774193548386,0.02530586526477026,-0.7670858242334837,-1.87,Winter
2011-12-13 02:13:13,Chloroform,1.4,117.0,0.011965811965811965,0.146128035678238,-1.9220578260679237,-2.55,Winter
2011-12-13 02:13:13,Tetrachloroethene,2.5,129.0,0.01937984496124031,0.3979400086720376,-1.7126497016272113,-2.55,Winter
2011-12-13 02:13:13,Trichloroethene,1.15,6.2,0.1854838709677419,0.06069784035361165,-0.7316938491446423,-2.55,Winter
2011-12-13 03:52:41,Trichloroethene,1.06,6.2,0.17096774193548386,0.02530586526477026,-0.7670858242334837,-2.19,Winter
2011-12-13 03:52:41,Chloroform,1.2,117.0,0.010256410256410256,0.07918124604762482,-1.9890046156985368,-2.19,Winter
2011-12-13 03:52:41,Tetrachloroethene,2.7,130.0,0.02076923076923077,0.43136376415898736,-1.6825795881478494,-2.19,Winter
2011-12-13 05:32:09,Trichloroethene,1.08,6.1,0.17704918032786887,0.03342375548694973,-0.7519060795238173,-2.12,Winter
2011-12-13 05:32:09,Tetrachloroethene,2.7,129.0,0.020930232558139535,0.43136376415898736,-1.6792259461402617,-2.12,Winter
2011-12-13 05:32:09,Chloroform,1.2,117.0,0.010256410256410256,0.07918124604762482,-1.9890046156985368,-2.12,Winter
2011-12-13 07:11:36,Trichloroethene,1.35,6.2,0.21774193548387097,0.13033376849500614,-0.6620579210032478,-2.24,Winter
2011-12-13 07:11:36,Chloroform,1.5,117.0,0.01282051282051282,0.17609125905568124,-1.8920946026904804,-2.24,Winter
2011-12-13 07:11:36,Tetrachloroethene,3.2,129.0,0.024806201550387597,0.505149978319906,-1.605439731979343,-2.24,Winter
2011-12-13 08:51:04,Trichloroethene,1.17,6.3,0.18571428571428572,0.06818586174616162,-0.73115468770742,-2.55,Winter
2011-12-13 08:51:04,Tetrachloroethene,2.6,130.0,0.02,0.414973347970818,-1.6989700043360187,-2.55,Winter
2011-12-13 08:51:04,Chloroform,1.3,117.0,0.011111111111111112,0.11394335230683678,-1.9542425094393248,-2.55,Winter
2011-12-13 10:30:31,Tetrachloroethene,2.2,130.0,0.016923076923076926,0.3424226808222063,-1.7715206714846303,-2.55,Winter
2011-12-13 10:30:31,Chloroform,1.1,117.0,0.009401709401709403,0.04139268515822507,-2.0267931765879363,-2.55,Winter
2011-12-13 10:30:31,Trichloroethene,0.92,6.2,0.14838709677419354,-0.03621217265444471,-0.8286038621526987,-2.55,Winter
2011-12-13 12:09:58,Chloroform,1.0,118.0,0.00847457627118644,0.0,-2.0718820073061255,-1.69,Winter
2011-12-13 12:09:58,Trichloroethene,0.75,6.2,0.12096774193548386,-0.12493873660829993,-0.9173304261065539,-1.69,Winter
2011-12-13 12:09:58,Tetrachloroethene,2.3,131.0,0.017557251908396944,0.36172783601759284,-1.7555434596381714,-1.69,Winter
2011-12-13 13:49:25,Tetrachloroethene,2.1,130.0,0.016153846153846154,0.3222192947339193,-1.7917240575729174,-1.4,Winter
2011-12-13 13:49:25,Trichloroethene,0.92,6.2,0.14838709677419354,-0.03621217265444471,-0.8286038621526987,-1.4,Winter
2011-12-13 13:49:25,Chloroform,1.2,118.0,0.010169491525423728,0.07918124604762482,-1.9927007612585006,-1.4,Winter
2011-12-13 15:28:53,Tetrachloroethene,1.8,130.0,0.013846153846153847,0.25527250510330607,-1.8586708472035307,-1.35,Winter
2011-12-13 15:28:53,Trichloroethene,0.78,6.2,0.12580645161290321,-0.10790539730951959,-0.9002970868077735,-1.35,Winter
2011-12-13 15:28:53,Chloroform,0.9,118.0,0.007627118644067797,-0.045757490560675115,-2.1176394978668003,-1.35,Winter
2011-12-13 17:08:20,Trichloroethene,0.66,6.4,0.103125,-0.1804560644581313,-0.9866360384420185,-1.0,Winter
2011-12-13 17:08:20,Tetrachloroethene,1.8,129.0,0.013953488372093023,0.25527250510330607,-1.855317205195943,-1.0,Winter
2011-12-13 17:08:20,Chloroform,0.9,123.0,0.007317073170731708,-0.045757490560675115,-2.135662602000073,-1.0,Winter
2011-12-13 18:47:47,Tetrachloroethene,1.8,130.0,0.013846153846153847,0.25527250510330607,-1.8586708472035307,-0.62,Winter
2011-12-13 18:47:47,Chloroform,1.1,123.0,0.00894308943089431,0.04139268515822507,-2.0485124262811727,-0.62,Winter
2011-12-13 18:47:47,Trichloroethene,0.81,6.4,0.1265625,-0.09151498112135022,-0.8976949551052374,-0.62,Winter
2011-12-13 20:27:15,Trichloroethene,0.7,6.5,0.10769230769230768,-0.1549019599857432,-0.9678153166285988,-0.51,Winter
2011-12-13 20:27:15,Chloroform,1.0,129.0,0.007751937984496124,0.0,-2.110589710299249,-0.51,Winter
2011-12-13 20:27:15,Tetrachloroethene,1.7,131.0,0.012977099236641221,0.2304489213782739,-1.8868223742774903,-0.51,Winter
2011-12-13 22:06:42,Trichloroethene,0.56,6.4,0.08750000000000001,-0.25181197299379954,-1.0579919469776868,-0.92,Winter
2011-12-13 22:06:42,Tetrachloroethene,1.4,131.0,0.010687022900763359,0.146128035678238,-1.9711432599775263,-0.92,Winter
2011-12-13 22:06:42,Chloroform,0.8,127.0,0.006299212598425198,-0.09691001300805639,-2.200713733964013,-0.92,Winter
2011-12-13 23:46:09,Trichloroethene,0.6,6.5,0.0923076923076923,-0.22184874961635637,-1.034762106259212,-1.18,Winter
2011-12-13 23:46:09,Tetrachloroethene,1.4,133.0,0.010526315789473684,0.146128035678238,-1.9777236052888478,-1.18,Winter
2011-12-13 23:46:09,Chloroform,0.8,126.0,0.006349206349206349,-0.09691001300805639,-2.197280558125619,-1.18,Winter
2011-12-14 01:25:37,Chloroform,0.8,133.0,0.006015037593984963,-0.09691001300805639,-2.220761653975142,-1.73,Winter
2011-12-14 01:25:37,Trichloroethene,0.63,6.6,0.09545454545454546,-0.2006594505464183,-1.0202033860882869,-1.73,Winter
2011-12-14 01:25:37,Tetrachloroethene,1.3,132.0,0.00984848484848485,0.11394335230683678,-2.006630578899013,-1.73,Winter
2011-12-14 03:05:04,Trichloroethene,0.83,6.5,0.1276923076923077,-0.0809219076239261,-0.8938352642667817,-1.08,Winter
2011-12-14 03:05:04,Tetrachloroethene,1.5,132.0,0.011363636363636364,0.17609125905568124,-1.9444826721501687,-1.08,Winter
2011-12-14 03:05:04,Chloroform,1.0,129.0,0.007751937984496124,0.0,-2.110589710299249,-1.08,Winter
2011-12-14 04:44:32,Chloroform,1.0,128.0,0.0078125,0.0,-2.1072099696478683,-1.26,Winter
2011-12-14 04:44:32,Trichloroethene,0.83,6.5,0.1276923076923077,-0.0809219076239261,-0.8938352642667817,-1.26,Winter
2011-12-14 04:44:32,Tetrachloroethene,1.5,132.0,0.011363636363636364,0.17609125905568124,-1.9444826721501687,-1.26,Winter
2011-12-14 06:23:59,Chloroform,0.8,128.0,0.00625,-0.09691001300805639,-2.2041199826559246,-1.81,Winter
2011-12-14 06:23:59,Trichloroethene,0.73,6.5,0.1123076923076923,-0.1366771398795441,-0.9495904965223997,-1.81,Winter
2011-12-14 06:23:59,Tetrachloroethene,1.2,133.0,0.009022556390977442,0.07918124604762482,-2.044670394919461,-1.81,Winter
2011-12-14 08:03:27,Tetrachloroethene,1.3,133.0,0.009774436090225564,0.11394335230683678,-2.009908288660249,-1.17,Winter
2011-12-14 08:03:27,Trichloroethene,0.76,6.6,0.11515151515151516,-0.11918640771920865,-0.9387303432610773,-1.17,Winter
2011-12-14 08:03:27,Chloroform,0.8,127.0,0.006299212598425198,-0.09691001300805639,-2.200713733964013,-1.17,Winter
2011-12-14 09:42:54,Tetrachloroethene,1.5,133.0,0.011278195488721804,0.17609125905568124,-1.9477603819114044,-1.33,Winter
2011-12-14 09:42:54,Chloroform,1.0,127.0,0.007874015748031496,0.0,-2.103803720955957,-1.33,Winter
2011-12-14 09:42:54,Trichloroethene,0.77,6.6,0.11666666666666668,-0.11350927482751812,-0.9330532103693867,-1.33,Winter
2011-12-14 11:23:12,Trichloroethene,0.54,6.6,0.08181818181818183,-0.2676062401770315,-1.0871501757189002,-1.28,Winter
2011-12-14 11:23:12,Chloroform,0.8,126.0,0.006349206349206349,-0.09691001300805639,-2.197280558125619,-1.28,Winter
2011-12-14 11:23:12,Tetrachloroethene,1.2,133.0,0.009022556390977442,0.07918124604762482,-2.044670394919461,-1.28,Winter
2011-12-14 13:02:39,Chloroform,0.7,127.0,0.005511811023622047,-0.1549019599857432,-2.2587056809417,-1.23,Winter
2011-12-14 13:02:39,Trichloroethene,0.53,6.6,0.0803030303030303,-0.27572413039921095,-1.0952680659410796,-1.23,Winter
2011-12-14 13:02:39,Tetrachloroethene,1.2,132.0,0.00909090909090909,0.07918124604762482,-2.041392685158225,-1.23,Winter
2011-12-14 14:42:07,Trichloroethene,0.73,6.6,0.11060606060606061,-0.1366771398795441,-0.9562210754214128,-0.13,Winter
2011-12-14 14:42:07,Tetrachloroethene,1.6,133.0,0.012030075187969926,0.20411998265592482,-1.919731658311161,-0.13,Winter
2011-12-14 14:42:07,Chloroform,0.9,127.0,0.007086614173228346,-0.045757490560675115,-2.149561211516632,-0.13,Winter
2011-12-14 16:21:34,Chloroform,0.7,137.0,0.0051094890510948905,-0.1549019599857432,-2.2916225271421498,0.29,Winter
2011-12-14 16:21:34,Trichloroethene,0.56,6.8,0.0823529411764706,-0.25181197299379954,-1.084320885700036,0.29,Winter
2011-12-14 16:21:34,Tetrachloroethene,1.4,133.0,0.010526315789473684,0.146128035678238,-1.9777236052888478,0.29,Winter
2011-12-14 18:01:01,Chloroform,0.9,141.0,0.006382978723404256,-0.045757490560675115,-2.194976603216055,3.41,Winter
2011-12-14 18:01:01,Trichloroethene,0.66,6.9,0.09565217391304348,-0.1804560644581313,-1.0193051551953867,3.41,Winter
2011-12-14 18:01:01,Tetrachloroethene,1.5,133.0,0.011278195488721804,0.17609125905568124,-1.9477603819114044,3.41,Winter
2011-12-14 19:40:29,Chloroform,0.7,145.0,0.004827586206896551,-0.1549019599857432,-2.316269962220718,0.69,Winter
2011-12-14 19:40:29,Trichloroethene,0.58,7.2,0.08055555555555555,-0.23657200643706278,-1.0939045028683312,0.69,Winter
2011-12-14 19:40:29,Tetrachloroethene,1.2,141.0,0.00851063829787234,0.07918124604762482,-2.070037866607755,0.69,Winter
2011-12-14 21:19:56,Chloroform,0.9,143.0,0.006293706293706294,-0.045757490560675115,-2.201093528025737,0.69,Winter
2011-12-14 21:19:56,Trichloroethene,0.7,7.3,0.0958904109589041,-0.1549019599857432,-1.0182248201061992,0.69,Winter
2011-12-14 21:19:56,Tetrachloroethene,1.5,143.0,0.01048951048951049,0.17609125905568124,-1.9792447784093805,0.69,Winter
2011-12-14 22:59:23,Tetrachloroethene,0.9,145.0,0.006206896551724138,-0.045757490560675115,-2.20712549279565,0.47,Winter
2011-12-14 22:59:23,Chloroform,0.7,144.0,0.004861111111111111,-0.1549019599857432,-2.313264452080993,0.47,Winter
2011-12-14 22:59:23,Trichloroethene,0.52,7.3,0.07123287671232877,-0.2839966563652008,-1.1473195164856567,0.47,Winter
2011-12-15 00:38:51,Tetrachloroethene,1.3,136.0,0.009558823529411765,0.11394335230683678,-2.019595556063381,0.88,Winter
2011-12-15 00:38:51,Chloroform,0.8,142.0,0.005633802816901409,-0.09691001300805639,-2.249198357391113,0.88,Winter
2011-12-15 00:38:51,Trichloroethene,0.6,7.1,0.08450704225352113,-0.22184874961635637,-1.0731070983354316,0.88,Winter
2011-12-15 02:18:18,Tetrachloroethene,1.5,137.0,0.010948905109489052,0.17609125905568124,-1.9606293081007256,9.98,Winter
2011-12-15 02:18:18,Trichloroethene,0.65,7.1,0.09154929577464789,-0.1870866433571444,-1.0383449920762198,9.98,Winter
2011-12-15 02:18:18,Chloroform,1.0,140.0,0.007142857142857143,0.0,-2.146128035678238,9.98,Winter
2011-12-15 03:57:46,Trichloroethene,0.81,7.0,0.11571428571428573,-0.09151498112135022,-0.9366130211356071,-14.17,Winter
2011-12-15 03:57:46,Tetrachloroethene,1.8,136.0,0.013235294117647059,0.25527250510330607,-1.8782664032669114,-14.17,Winter
2011-12-15 03:57:46,Chloroform,1.2,139.0,0.008633093525179856,0.07918124604762482,-2.0638335542064703,-14.17,Winter
2011-12-15 16:33:59,Trichloroethene,0.55,7.0,0.07857142857142858,-0.2596373105057561,-1.1047353505200128,0.09,Winter
2011-12-15 16:33:59,Tetrachloroethene,1.1,137.0,0.008029197080291971,0.04139268515822507,-2.0953278819981818,0.09,Winter
2011-12-15 16:33:59,Chloroform,0.7,139.0,0.005035971223021582,-0.1549019599857432,-2.297916760239838,0.09,Winter
2011-12-15 18:13:27,Trichloroethene,0.61,7.1,0.08591549295774648,-0.21467016498923297,-1.0659285137083083,-0.16,Winter
2011-12-15 18:13:27,Tetrachloroethene,2.2,138.0,0.01594202898550725,0.3424226808222063,-1.7974564055790303,-0.16,Winter
2011-12-15 18:13:27,Chloroform,0.8,142.0,0.005633802816901409,-0.09691001300805639,-2.249198357391113,-0.16,Winter
2011-12-15 19:52:54,Trichloroethene,0.5,7.0,0.07142857142857142,-0.3010299956639812,-1.1461280356782382,-1.74,Winter
2011-12-15 19:52:54,Tetrachloroethene,1.1,135.0,0.00814814814814815,0.04139268515822507,-2.088941083336781,-1.74,Winter
2011-12-15 21:32:22,Trichloroethene,0.56,6.9,0.08115942028985508,-0.25181197299379954,-1.090661063731055,-0.82,Winter
2011-12-15 21:32:22,Chloroform,0.9,140.0,0.0064285714285714285,-0.045757490560675115,-2.191885526238913,-0.82,Winter
2011-12-15 21:32:22,Tetrachloroethene,1.8,138.0,0.013043478260869566,0.25527250510330607,-1.8846065812979305,-0.82,Winter
2011-12-15 23:11:49,Trichloroethene,0.55,7.2,0.0763888888888889,-0.2596373105057561,-1.1169698069370246,-1.82,Winter
2011-12-15 23:11:49,Chloroform,0.9,148.0,0.006081081081081081,-0.045757490560675115,-2.2160192059556323,-1.82,Winter
2011-12-15 23:11:49,Tetrachloroethene,1.7,147.0,0.011564625850340135,0.2304489213782739,-1.9368684133699021,-1.82,Winter
2011-12-16 00:51:16,Tetrachloroethene,2.0,147.0,0.013605442176870748,0.3010299956639812,-1.866287339084195,-1.23,Winter
2011-12-16 00:51:16,Trichloroethene,0.6,7.3,0.0821917808219178,-0.22184874961635637,-1.0851716097368123,-1.23,Winter
2011-12-16 00:51:16,Chloroform,1.0,146.0,0.00684931506849315,0.0,-2.164352855784437,-1.23,Winter
2011-12-16 02:30:44,Trichloroethene,0.65,7.3,0.08904109589041097,-0.1870866433571444,-1.0504095034776002,-1.89,Winter
2011-12-16 02:30:44,Chloroform,1.0,146.0,0.00684931506849315,0.0,-2.164352855784437,-1.89,Winter
2011-12-16 02:30:44,Tetrachloroethene,2.2,147.0,0.014965986394557824,0.3424226808222063,-1.8248946539259698,-1.89,Winter
2011-12-16 04:10:11,Tetrachloroethene,2.0,132.0,0.015151515151515152,0.3010299956639812,-1.8195439355418686,-1.48,Winter
2011-12-16 04:10:11,Trichloroethene,0.58,6.5,0.08923076923076922,-0.23657200643706278,-1.0494853630799184,-1.48,Winter
2011-12-16 04:10:11,Chloroform,0.9,114.0,0.007894736842105263,-0.045757490560675115,-2.1026623418971475,-1.48,Winter
2011-12-16 05:49:39,Trichloroethene,0.67,6.7,0.1,-0.17392519729917352,-1.0,-2.07,Winter
2011-12-16 05:49:39,Chloroform,0.9,123.0,0.007317073170731708,-0.045757490560675115,-2.135662602000073,-2.07,Winter
2011-12-16 05:49:39,Tetrachloroethene,1.9,135.0,0.014074074074074074,0.2787536009528289,-1.8515801675421772,-2.07,Winter
2011-12-16 07:29:06,Tetrachloroethene,2.2,136.0,0.016176470588235296,0.3424226808222063,-1.7911162275480113,-2.02,Winter
2011-12-16 07:29:06,Trichloroethene,0.74,6.7,0.11044776119402985,-0.13076828026902382,-0.9568430829698502,-2.02,Winter
2011-12-16 07:29:06,Chloroform,1.1,127.0,0.008661417322834646,0.04139268515822507,-2.062411035797732,-2.02,Winter
2011-12-16 09:08:34,Chloroform,1.0,129.0,0.007751937984496124,0.0,-2.110589710299249,-2.48,Winter
2011-12-16 09:08:34,Tetrachloroethene,2.0,137.0,0.014598540145985401,0.3010299956639812,-1.8356905714924256,-2.48,Winter
2011-12-16 09:08:34,Trichloroethene,0.7,6.7,0.1044776119402985,-0.1549019599857432,-0.9809767626865696,-2.48,Winter
2011-12-16 10:48:01,Trichloroethene,0.76,6.8,0.11176470588235295,-0.11918640771920865,-0.9516953204254449,-2.35,Winter
2011-12-16 10:48:01,Tetrachloroethene,2.1,137.0,0.015328467153284672,0.3222192947339193,-1.8145012724224876,-2.35,Winter
2011-12-16 10:48:01,Chloroform,1.1,131.0,0.008396946564885497,0.04139268515822507,-2.075878610497539,-2.35,Winter
2011-12-16 12:27:29,Chloroform,1.0,131.0,0.007633587786259542,0.0,-2.1172712956557644,-2.35,Winter
2011-12-16 12:27:29,Trichloroethene,0.62,6.8,0.09117647058823529,-0.2076083105017461,-1.0401172232079825,-2.35,Winter
2011-12-16 12:27:29,Tetrachloroethene,1.9,138.0,0.013768115942028985,0.2787536009528289,-1.8611254854484076,-2.35,Winter
2011-12-16 14:06:56,Chloroform,1.0,132.0,0.007575757575757576,0.0,-2.12057393120585,-2.24,Winter
2011-12-16 14:06:56,Trichloroethene,0.73,6.8,0.10735294117647058,-0.1366771398795441,-0.9691860525857804,-2.24,Winter
2011-12-16 14:06:56,Tetrachloroethene,1.8,138.0,0.013043478260869566,0.25527250510330607,-1.8846065812979305,-2.24,Winter
2011-12-16 15:46:24,Chloroform,1.0,133.0,0.007518796992481203,0.0,-2.123851640967086,-2.47,Winter
2011-12-16 15:46:24,Trichloroethene,0.67,6.7,0.1,-0.17392519729917352,-1.0,-2.47,Winter
2011-12-16 15:46:24,Tetrachloroethene,1.8,137.0,0.013138686131386862,0.25527250510330607,-1.8814480620531007,-2.47,Winter
2011-12-16 17:25:51,Trichloroethene,0.77,6.8,0.11323529411764706,-0.11350927482751812,-0.9460181875337544,-1.94,Winter
2011-12-16 17:25:51,Tetrachloroethene,2.0,137.0,0.014598540145985401,0.3010299956639812,-1.8356905714924256,-1.94,Winter
2011-12-16 17:25:51,Chloroform,1.1,133.0,0.008270676691729324,0.04139268515822507,-2.082458955808861,-1.94,Winter
2011-12-16 19:05:18,Trichloroethene,0.71,6.8,0.10441176470588236,-0.14874165128092473,-0.981250563987161,-1.41,Winter
2011-12-16 19:05:18,Tetrachloroethene,1.8,136.0,0.013235294117647059,0.25527250510330607,-1.8782664032669114,-1.41,Winter
2011-12-16 19:05:18,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-1.41,Winter
2011-12-16 20:44:46,Trichloroethene,0.83,6.8,0.12205882352941176,-0.0809219076239261,-0.9134308203301624,-1.69,Winter
2011-12-16 20:44:46,Tetrachloroethene,2.3,136.0,0.016911764705882352,0.36172783601759284,-1.7718110723526246,-1.69,Winter
2011-12-16 20:44:46,Chloroform,1.1,132.0,0.008333333333333333,0.04139268515822507,-2.079181246047625,-1.69,Winter
2011-12-16 22:24:13,Chloroform,1.2,132.0,0.00909090909090909,0.07918124604762482,-2.041392685158225,-1.69,Winter
2011-12-16 22:24:13,Tetrachloroethene,2.5,,,0.3979400086720376,,-1.69,Winter
2011-12-16 22:24:13,Trichloroethene,0.94,6.8,0.13823529411764707,-0.026872146400301365,-0.8593810591065376,-1.69,Winter
2011-12-17 00:03:41,Tetrachloroethene,2.3,,,0.36172783601759284,,-1.97,Winter
2011-12-17 00:03:41,Chloroform,1.1,132.0,0.008333333333333333,0.04139268515822507,-2.079181246047625,-1.97,Winter
2011-12-17 00:03:41,Trichloroethene,0.79,6.8,0.1161764705882353,-0.10237290870955855,-0.9348818214157949,-1.97,Winter
2011-12-17 01:43:08,Trichloroethene,0.72,6.8,0.10588235294117647,-0.14266750356873156,-0.9751764162749679,-2.4,Winter
2011-12-17 01:43:08,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-2.4,Winter
2011-12-17 01:43:08,Tetrachloroethene,2.0,,,0.3010299956639812,,-2.4,Winter
2011-12-17 03:22:36,Trichloroethene,0.91,6.8,0.1338235294117647,-0.040958607678906384,-0.8734675203851427,-2.65,Winter
2011-12-17 03:22:36,Chloroform,1.2,132.0,0.00909090909090909,0.07918124604762482,-2.041392685158225,-2.65,Winter
2011-12-17 03:22:36,Tetrachloroethene,2.5,,,0.3979400086720376,,-2.65,Winter
2011-12-17 05:02:03,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-2.39,Winter
2011-12-17 05:02:03,Tetrachloroethene,2.0,,,0.3010299956639812,,-2.39,Winter
2011-12-17 05:02:03,Trichloroethene,0.7,6.8,0.10294117647058823,-0.1549019599857432,-0.9874108726919795,-2.39,Winter
2011-12-17 06:41:31,Trichloroethene,0.71,6.8,0.10441176470588236,-0.14874165128092473,-0.981250563987161,-2.47,Winter
2011-12-17 06:41:31,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-2.47,Winter
2011-12-17 06:41:31,Tetrachloroethene,1.8,,,0.25527250510330607,,-2.47,Winter
2011-12-17 08:20:58,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-2.72,Winter
2011-12-17 08:20:58,Trichloroethene,0.7,6.8,0.10294117647058823,-0.1549019599857432,-0.9874108726919795,-2.72,Winter
2011-12-17 08:20:58,Tetrachloroethene,1.9,,,0.2787536009528289,,-2.72,Winter
2011-12-17 10:00:26,Trichloroethene,0.73,6.8,0.10735294117647058,-0.1366771398795441,-0.9691860525857804,-2.73,Winter
2011-12-17 10:00:26,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-2.73,Winter
2011-12-17 10:00:26,Tetrachloroethene,1.8,,,0.25527250510330607,,-2.73,Winter
2011-12-17 11:39:54,Trichloroethene,0.81,6.8,0.11911764705882354,-0.09151498112135022,-0.9240238938275865,-2.91,Winter
2011-12-17 11:39:54,Tetrachloroethene,2.2,,,0.3424226808222063,,-2.91,Winter
2011-12-17 11:39:54,Chloroform,1.1,132.0,0.008333333333333333,0.04139268515822507,-2.079181246047625,-2.91,Winter
2011-12-17 13:19:21,Tetrachloroethene,1.8,,,0.25527250510330607,,-2.6,Winter
2011-12-17 13:19:21,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-2.6,Winter
2011-12-17 13:19:21,Trichloroethene,0.73,6.8,0.10735294117647058,-0.1366771398795441,-0.9691860525857804,-2.6,Winter
2011-12-17 14:58:49,Chloroform,1.1,132.0,0.008333333333333333,0.04139268515822507,-2.079181246047625,-2.17,Winter
2011-12-17 14:58:49,Trichloroethene,0.88,6.8,0.12941176470588237,-0.05551732784983137,-0.8880262405560677,-2.17,Winter
2011-12-17 14:58:49,Tetrachloroethene,2.2,,,0.3424226808222063,,-2.17,Winter
2011-12-17 16:38:16,Trichloroethene,0.69,6.8,0.10147058823529412,-0.16115090926274472,-0.993659821968981,-1.91,Winter
2011-12-17 16:38:16,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-1.91,Winter
2011-12-17 16:38:16,Tetrachloroethene,1.8,,,0.25527250510330607,,-1.91,Winter
2011-12-17 18:17:44,Chloroform,1.0,132.0,0.007575757575757576,0.0,-2.12057393120585,-2.01,Winter
2011-12-17 18:17:44,Trichloroethene,0.76,6.8,0.11176470588235295,-0.11918640771920865,-0.9516953204254449,-2.01,Winter
2011-12-17 18:17:44,Tetrachloroethene,2.0,,,0.3010299956639812,,-2.01,Winter
2011-12-17 19:57:11,Trichloroethene,0.58,6.8,0.08529411764705883,-0.23657200643706278,-1.069080919143299,-2.19,Winter
2011-12-17 19:57:11,Tetrachloroethene,1.6,,,0.20411998265592482,,-2.19,Winter
2011-12-17 19:57:11,Chloroform,0.8,132.0,0.006060606060606061,-0.09691001300805639,-2.2174839442139063,-2.19,Winter
2011-12-17 21:36:38,Tetrachloroethene,1.7,,,0.2304489213782739,,-1.73,Winter
2011-12-17 21:36:38,Chloroform,1.0,132.0,0.007575757575757576,0.0,-2.12057393120585,-1.73,Winter
2011-12-17 21:36:38,Trichloroethene,0.58,6.8,0.08529411764705883,-0.23657200643706278,-1.069080919143299,-1.73,Winter
2011-12-17 23:16:06,Tetrachloroethene,1.7,,,0.2304489213782739,,-1.35,Winter
2011-12-17 23:16:06,Trichloroethene,0.6,6.8,0.08823529411764706,-0.22184874961635637,-1.0543576623225928,-1.35,Winter
2011-12-17 23:16:06,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-1.35,Winter
2011-12-18 00:55:33,Chloroform,1.0,132.0,0.007575757575757576,0.0,-2.12057393120585,-1.56,Winter
2011-12-18 00:55:33,Tetrachloroethene,1.8,,,0.25527250510330607,,-1.56,Winter
2011-12-18 00:55:33,Trichloroethene,0.65,6.8,0.09558823529411765,-0.1870866433571444,-1.0195955560633807,-1.56,Winter
2011-12-18 02:35:01,Tetrachloroethene,1.7,,,0.2304489213782739,,-1.38,Winter
2011-12-18 02:35:01,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-1.38,Winter
2011-12-18 04:14:28,Tetrachloroethene,1.7,,,0.2304489213782739,,-2.34,Winter
2011-12-18 04:14:28,Chloroform,0.9,132.0,0.006818181818181819,-0.045757490560675115,-2.166331421766525,-2.34,Winter
2011-12-18 05:53:56,Tetrachloroethene,1.9,,,0.2787536009528289,,-2.27,Winter
2011-12-18 05:53:56,Chloroform,1.0,132.0,0.007575757575757576,0.0,-2.12057393120585,-2.27,Winter
2011-12-18 07:33:23,Chloroform,1.0,132.0,0.007575757575757576,0.0,-2.12057393120585,-2.1,Winter
2011-12-18 07:33:23,Tetrachloroethene,1.7,,,0.2304489213782739,,-2.1,Winter
2011-12-18 09:12:51,Tetrachloroethene,1.6,,,0.20411998265592482,,-2.37,Winter
